Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,72.570000,78.489998,69.690002,69.699997,63.409824,17535300
2020-03-17,70.400002,72.980003,65.489998,70.690002,64.310501,22684200
2020-03-18,66.209999,66.230003,54.570000,55.049999,50.081940,24947300
2020-03-19,55.259998,58.490002,51.599998,57.389999,52.210762,29871000
2020-03-20,59.529999,60.650002,56.360001,59.389999,54.030270,26960400
2020-03-23,58.259998,59.400002,52.970001,54.220001,49.326847,23764000
2020-03-24,61.480000,67.650002,60.320000,66.550003,60.544106,29198800
2020-03-25,68.290001,73.139999,66.639999,69.269997,63.018631,22560100
2020-03-26,70.300003,77.099998,67.889999,76.379997,69.486977,24129100
2020-03-27,72.120003,73.540001,68.500000,68.779999,62.572845,20411500
2020-03-30,68.010002,72.930000,67.019997,71.949997,65.456779,18486800
2020-03-31,73.269997,75.040001,70.809998,72.459999,65.920746,18514200
2020-04-01,69.510002,72.290001,67.610001,68.559998,62.372696,14362000
2020-04-02,71.750000,78.699997,69.580002,76.120003,69.250443,23220600
2020-04-03,78.000000,78.989998,73.029999,75.110001,68.331604,14905400
2020-04-06,77.000000,80.949997,75.510002,80.389999,73.135094,17334900
2020-04-07,84.260002,85.690002,80.849998,80.919998,73.617256,16394800
2020-04-08,82.290001,86.300003,81.519997,85.980003,78.220627,12284800
2020-04-09,88.739998,89.910004,81.519997,84.309998,76.701332,17023800
2020-04-13,87.180000,87.360001,83.400002,84.910004,77.247185,13854700
2020-04-14,85.459999,87.080002,84.330002,84.610001,76.974258,14797600
2020-04-15,80.459999,83.379997,79.320000,82.489998,75.045570,13982300
2020-04-16,81.309998,82.190002,78.809998,79.989998,72.771187,12291900
2020-04-17,81.330002,87.500000,81.320000,87.169998,79.303230,16130100
2020-04-20,82.660004,87.000000,82.089996,83.570000,76.028122,15749000
2020-04-21,80.279999,83.790001,79.250000,81.639999,74.272293,19620600
2020-04-22,84.949997,85.250000,82.970001,84.440002,76.819603,10320700
2020-04-23,86.300003,88.779999,85.389999,86.800003,78.966621,14226500
2020-04-24,88.480003,88.790001,85.769997,87.010002,79.157669,9175500
2020-04-27,86.750000,90.620003,85.870003,89.709999,81.613998,12037100
2020-04-28,89.550003,90.959999,88.830002,89.910004,81.795952,10645200
2020-04-29,92.480003,95.139999,92.290001,94.620003,86.080894,12342800
2020-04-30,93.720001,95.739998,90.580002,92.000000,83.697342,12222000
2020-05-01,91.510002,92.050003,87.040001,89.440002,81.368378,13250100
2020-05-04,88.760002,91.620003,87.690002,91.440002,83.187874,11192400
2020-05-05,94.500000,95.300003,92.680000,92.889999,84.507019,13608700
2020-05-06,92.849998,93.459999,89.769997,90.050003,81.923317,11145900
2020-05-07,92.980003,94.059998,91.910004,92.639999,84.279587,9749600
2020-05-08,95.000000,95.559998,94.070000,95.470001,86.854195,8585900
2020-05-11,94.209999,94.599998,93.180000,93.370003,84.943695,7101000
2020-05-12,93.129997,94.029999,91.000000,91.099998,82.878563,8749100
2020-05-13,89.900002,90.000000,87.320000,88.699997,80.695145,12215100
2020-05-14,87.290001,90.930000,86.019997,90.050003,81.923317,10678200
2020-05-15,90.650002,92.059998,88.830002,89.160004,81.113640,10113000
2020-05-18,92.400002,93.400002,91.459999,92.550003,85.433800,12304300
2020-05-19,92.529999,92.629997,89.529999,89.620003,82.729065,7749300
2020-05-20,91.000000,93.470001,90.180000,93.000000,85.849190,9160000
2020-05-21,92.769997,93.370003,91.279999,92.040001,84.963005,8830900
2020-05-22,91.449997,91.599998,89.470001,90.279999,83.338326,8563100
2020-05-26,92.489998,94.339996,92.029999,93.300003,86.126122,9430000
2020-05-27,94.680000,94.690002,92.110001,93.900002,86.679993,7822600
2020-05-28,93.610001,93.900002,90.790001,90.870003,83.882973,9633300
2020-05-29,90.190002,91.889999,89.260002,91.699997,84.649139,17010000
2020-06-01,90.940002,93.849998,90.110001,92.790001,85.655342,7344000
2020-06-02,93.779999,95.220001,93.290001,94.690002,87.409248,7880300
2020-06-03,95.970001,97.730003,95.750000,97.180000,89.707779,8440200
2020-06-04,96.779999,96.889999,95.160004,96.279999,88.876984,6371700
2020-06-05,99.080002,102.050003,99.050003,100.809998,93.058662,12760100
2020-06-08,102.629997,103.589996,100.870003,103.239998,95.301826,11090700
2020-06-09,100.699997,102.930000,99.830002,101.529999,93.723320,10745400
2020-06-10,101.000000,101.500000,97.559998,97.580002,90.077034,10486300
2020-06-11,92.300003,94.190002,89.120003,89.370003,82.498306,14944800
2020-06-12,93.620003,93.650002,90.010002,92.389999,85.286102,9532400
2020-06-15,89.089996,92.080002,88.209999,91.230003,84.215279,12289500
2020-06-16,94.989998,95.580002,91.489998,94.029999,86.799995,8726700
2020-06-17,93.830002,94.000000,91.500000,91.540001,84.501442,6019900
2020-06-18,91.000000,93.230003,90.099998,91.940002,84.870697,7064100
2020-06-19,94.410004,94.410004,90.550003,90.629997,83.661423,14838800
2020-06-22,90.320000,91.690002,89.589996,91.589996,84.547600,5939200
2020-06-23,92.500000,93.089996,91.180000,91.440002,84.409142,6317700
2020-06-24,89.989998,90.129997,86.860001,87.639999,80.901321,8974500
2020-06-25,87.309998,89.510002,87.160004,89.209999,82.350609,7398000
2020-06-26,88.779999,88.830002,86.180000,86.459999,79.812057,13766000
2020-06-29,86.910004,88.570000,86.599998,87.669998,80.929016,7022200
2020-06-30,86.599998,89.989998,86.360001,89.230003,82.369072,8263600
2020-07-01,89.279999,90.769997,87.550003,87.620003,80.882866,6379400
2020-07-02,89.370003,90.360001,88.160004,88.309998,81.519806,5832800
2020-07-06,89.500000,90.250000,87.820000,88.570000,81.759819,6747500
2020-07-07,87.820000,88.080002,86.150002,86.309998,79.673592,5898000
2020-07-08,86.389999,87.800003,85.889999,86.349998,79.710518,6736400
2020-07-09,85.970001,86.320000,82.690002,82.739998,76.378075,8833600
2020-07-10,82.500000,85.419998,82.500000,85.230003,78.676628,6218100
2020-07-13,86.040001,86.930000,84.809998,85.400002,78.833557,7074000
2020-07-14,85.389999,88.599998,85.040001,88.349998,81.556725,7440500
2020-07-15,90.180000,90.190002,88.209999,88.889999,82.055206,5935200
2020-07-16,88.440002,89.480003,87.349998,88.360001,81.565956,4795700
2020-07-17,88.410004,89.110001,86.910004,87.190002,80.485924,5964000
2020-07-20,86.830002,87.489998,84.800003,85.269997,78.713539,14974800
2020-07-21,86.470001,91.730003,86.360001,91.389999,84.362976,15115000
2020-07-22,89.949997,91.250000,88.900002,91.040001,84.039894,10317500
2020-07-23,90.500000,91.379997,90.019997,91.010002,84.012199,6586300
2020-07-24,91.480003,92.739998,89.980003,90.129997,83.199867,6620500
2020-07-27,89.760002,91.089996,88.800003,91.040001,84.039894,7599700
2020-07-28,90.470001,91.169998,88.769997,89.110001,82.258293,6787300
2020-07-29,89.480003,90.080002,88.580002,90.070000,83.144470,6386900
2020-07-30,88.430000,88.500000,85.699997,86.269997,79.636665,10112800
2020-07-31,83.250000,84.099998,81.510002,83.940002,77.485817,19119800
2020-08-03,83.980003,85.139999,83.800003,84.809998,78.288925,11220100
2020-08-04,84.480003,86.720001,84.279999,86.489998,79.839737,9077900
2020-08-05,88.139999,88.430000,86.410004,87.199997,80.495155,7324200
2020-08-06,86.430000,87.900002,86.099998,87.470001,80.744392,7035600
2020-08-07,86.879997,87.110001,85.739998,86.800003,80.125908,7185000
2020-08-10,87.940002,89.760002,87.599998,89.730003,82.830620,8150200
2020-08-11,91.949997,93.010002,89.169998,89.620003,82.729065,9074300
2020-08-12,90.800003,91.660004,89.449997,90.720001,83.744507,9057400
2020-08-13,89.870003,91.279999,89.760002,89.820000,82.913696,7314600
2020-08-14,89.000000,90.589996,88.849998,90.349998,83.402946,6343000
2020-08-17,90.349998,91.580002,89.720001,90.769997,83.790649,10473800
2020-08-18,88.970001,89.370003,87.320000,87.629997,82.058273,7981500
2020-08-19,87.300003,87.900002,86.199997,86.389999,80.897125,9120300
2020-08-20,85.419998,86.889999,84.730003,84.809998,79.417587,7872300
2020-08-21,84.669998,85.089996,83.510002,85.080002,79.670418,9003600
2020-08-24,85.599998,87.339996,84.889999,87.199997,81.655624,8738700
2020-08-25,88.010002,88.040001,85.760002,86.129997,80.653664,6835800
