Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,151.139999,165.309998,147.979996,152.009995,150.375137,23692000
2020-03-17,155.750000,163.699997,149.250000,157.889999,156.191895,22298000
2020-03-18,148.460007,150.679993,139.800003,148.479996,146.883102,22787500
2020-03-19,146.919998,157.250000,141.470001,152.250000,150.612564,19362800
2020-03-20,154.820007,158.259995,145.669998,146.830002,145.250854,18692100
2020-03-23,141.330002,143.350006,133.929993,135.740005,134.280136,30344100
2020-03-24,144.839996,155.250000,143.580002,154.529999,152.868073,24488300
2020-03-25,159.320007,168.179993,153.580002,161.779999,160.040085,20619600
2020-03-26,162.080002,169.529999,161.789993,168.880005,167.063721,17062900
2020-03-27,161.080002,167.100006,158.149994,161.559998,159.822464,14950700
2020-03-30,161.039993,165.869995,160.690002,165.570007,163.789322,15714500
2020-03-31,166.429993,168.190002,160.539993,161.119995,159.387177,20613100
2020-04-01,156.320007,158.070007,151.419998,153.110001,151.463318,12595200
2020-04-02,152.529999,158.350006,151.289993,157.389999,155.697281,14051100
2020-04-03,155.559998,157.720001,150.600006,151.850006,150.216858,11994700
2020-04-06,160.020004,170.729996,158.250000,169.440002,167.617706,16479100
2020-04-07,177.759995,178.800003,168.100006,168.589996,166.776825,15379000
2020-04-08,171.009995,176.000000,167.929993,174.940002,173.058533,11146500
2020-04-09,176.270004,177.190002,172.850006,173.690002,171.822006,12231800
2020-04-13,172.259995,172.320007,166.149994,168.990005,167.172531,14043700
2020-04-14,173.089996,175.429993,170.830002,174.619995,172.741989,9980500
2020-04-15,168.699997,169.360001,164.949997,165.960007,164.175125,12118700
2020-04-16,167.110001,168.000000,159.800003,162.419998,160.673187,20308200
2020-04-17,169.649994,170.990005,164.949997,169.539993,167.716599,15375800
2020-04-20,167.330002,167.429993,163.199997,164.220001,162.453827,10505200
2020-04-21,162.000000,162.570007,159.149994,160.529999,158.803497,10562100
2020-04-22,164.660004,167.699997,162.919998,166.589996,164.798340,14502500
2020-04-23,167.880005,170.410004,166.210007,166.380005,164.590576,11411300
2020-04-24,168.440002,168.750000,164.009995,167.320007,165.520493,8391400
2020-04-27,168.649994,172.350006,168.550003,171.759995,169.912720,9903300
2020-04-28,175.000000,175.009995,170.380005,171.250000,169.408218,8614400
2020-04-29,176.850006,182.250000,176.100006,181.789993,179.834854,12862800
2020-04-30,181.779999,181.830002,177.660004,178.720001,176.797897,11331600
2020-05-01,174.449997,179.639999,174.270004,175.570007,173.681747,10109600
2020-05-04,172.949997,176.940002,171.720001,176.149994,174.255539,9386200
2020-05-05,179.089996,181.100006,178.259995,178.440002,176.520889,13513000
2020-05-06,179.720001,180.509995,177.880005,178.779999,176.857239,8540500
2020-05-07,181.750000,184.979996,181.710007,182.720001,180.754852,9262200
2020-05-08,185.029999,185.750000,183.619995,185.089996,183.099365,6470100
2020-05-11,183.869995,184.619995,181.429993,183.559998,181.585815,8683100
2020-05-12,183.559998,183.990005,179.369995,179.470001,177.539810,8219700
2020-05-13,178.500000,181.089996,175.039993,177.089996,175.478729,13377100
2020-05-14,175.940002,181.050003,173.820007,180.899994,179.254074,9695100
2020-05-15,179.979996,184.139999,178.869995,183.490005,181.820511,10785900
2020-05-18,188.000000,192.830002,187.470001,191.380005,189.638718,11802200
2020-05-19,191.139999,194.500000,189.229996,189.360001,187.637115,7446800
2020-05-20,193.000000,194.990005,192.410004,193.860001,192.096146,9545600
2020-05-21,193.500000,193.619995,190.020004,190.619995,188.885635,11338100
2020-05-22,191.000000,191.369995,189.229996,190.860001,189.123474,5807600
2020-05-26,195.800003,196.270004,192.759995,193.220001,191.461990,9662200
2020-05-27,194.309998,194.309998,188.520004,192.820007,191.065628,7650300
2020-05-28,193.539993,198.289993,192.710007,194.259995,192.492508,8352200
2020-05-29,194.500000,196.740005,193.279999,195.240005,193.463623,10211900
2020-06-01,194.710007,195.880005,193.520004,194.350006,192.581711,6011300
2020-06-02,195.940002,197.520004,194.919998,196.360001,194.573425,8462100
2020-06-03,198.000000,198.139999,195.570007,196.869995,195.078781,8879400
2020-06-04,195.979996,196.460007,193.119995,193.639999,191.878174,7829800
2020-06-05,196.199997,199.770004,195.479996,199.610001,197.793854,8561200
2020-06-08,199.580002,199.960007,197.130005,199.600006,197.783936,7628100
2020-06-09,198.360001,201.669998,198.240005,199.080002,197.268677,6892300
2020-06-10,199.899994,202.179993,198.949997,200.479996,198.655914,8405300
2020-06-11,195.139999,196.360001,188.750000,188.880005,187.161469,11974600
2020-06-12,194.210007,195.000000,187.850006,192.259995,190.510712,11706300
2020-06-15,187.000000,192.479996,186.210007,191.759995,190.015274,6752700
2020-06-16,196.860001,198.380005,191.800003,192.880005,191.125061,11057200
2020-06-17,193.660004,195.369995,193.059998,193.559998,191.798889,5968900
2020-06-18,192.600006,194.250000,192.110001,193.910004,192.145706,5803200
2020-06-19,196.889999,197.100006,191.369995,192.199997,190.451263,11483300
2020-06-22,191.990005,196.360001,191.289993,194.960007,193.186142,6674500
2020-06-23,196.250000,200.149994,195.820007,197.970001,196.168793,9866800
2020-06-24,197.020004,197.479996,190.690002,191.410004,189.668457,9453100
2020-06-25,191.100006,194.240005,189.899994,193.979996,192.215042,9936600
2020-06-26,193.100006,194.130005,189.080002,189.270004,187.547943,11836000
2020-06-29,189.910004,191.449997,187.300003,191.380005,189.638718,8020400
2020-06-30,191.490005,193.750000,190.160004,193.169998,191.412445,9040100
2020-07-01,193.850006,195.350006,192.660004,193.779999,192.016891,6394100
2020-07-02,196.000000,197.919998,195.000000,195.669998,193.889679,6299300
2020-07-06,198.729996,199.179993,195.679993,197.759995,195.960678,7292200
2020-07-07,196.809998,198.899994,193.809998,194.199997,192.433060,7660100
2020-07-08,195.080002,195.520004,193.119995,195.070007,193.295166,8368000
2020-07-09,195.000000,195.490005,189.949997,192.210007,190.461182,8548200
2020-07-10,191.649994,192.820007,189.440002,192.550003,190.798096,7674200
2020-07-13,193.610001,195.190002,188.699997,189.020004,187.300186,8564100
